序號,答案
20240828095008,403.07
20240828100008,418.25
20240828101008,412.1
20240828102008,398.2
20240828103008,388.69
20240828104008,382.91
20240828105008,379.54
20240828110008,378.95
20240828111008,382.24
20240828112008,383.93
20240828113008,384.55
20240828114008,384.66
20240828115008,384.58
20240828120008,384.46
20240828121008,384.36
20240828122008,384.28
20240828123008,384.23
20240828124008,384.19
20240828125008,384.16
20240828130008,384.13
20240828131008,384.1
20240828132008,384.08
20240828133008,384.07
20240828134008,384.07
20240828135008,384.07
20240828140008,384.07
20240828141008,384.07
20240828142008,384.07
20240828143008,384.07
20240828144008,384.07
20240828145008,384.07
20240828150008,384.07
20240828151008,384.07
20240828152008,384.07
20240828153008,384.07
20240828154008,384.07
20240828155008,384.07
20240828160008,384.07
20240828161008,384.07
20240828162008,384.07
20240828163008,384.07
20240828164008,384.07
20240828165008,384.07
20240307090010,9.96
20240307091010,413.29
20240307092010,292.94
20240307093010,313.87
20240307094010,361.47
20240307095010,372.4
20240307100010,395.5
20240307101010,413.09
20240307102010,414.87
20240307103010,401.08
20240307104010,387.86
20240307105010,382.11
20240307110010,378.95
20240307111010,382.24
20240307112010,383.93
20240307113010,384.55
20240307114010,384.66
20240307115010,384.58
20240307120010,384.46
20240307121010,384.36
20240307122010,384.28
20240307123010,384.23
20240307124010,384.19
20240307125010,384.16
20240307130010,384.13
20240307131010,384.1
20240307132010,384.08
20240307133010,384.07
20240307134010,384.07
20240307135010,384.07
20240307140010,384.07
20240307141010,384.07
20240307142010,384.07
20240307143010,384.07
20240307144010,384.07
20240307145010,384.07
20240307150010,384.07
20240307151010,384.07
20240307152010,384.07
20240307153010,384.07
20240307154010,384.07
20240307155010,384.07
20240307160010,384.07
20240307161010,384.07
20240307162010,384.07
20240307163010,384.07
20240307164010,384.07
20240307165010,384.07
20240310090010,9.83
20240310091010,418.35
20240310092010,290.62
20240310093010,310.44
20240310094010,361.42
20240310095010,375.06
20240310100010,392.68
20240310101010,407.9
20240310102010,413.57
20240310103010,402.79
20240310104010,389.28
20240310105010,383.08
20240310110010,378.95
20240310111010,382.24
20240310112010,383.93
20240310113010,384.55
20240310114010,384.66
20240310115010,384.58
20240310120010,384.46
20240310121010,384.36
20240310122010,384.28
20240310123010,384.23
20240310124010,384.19
20240310125010,384.16
20240310130010,384.13
20240310131010,384.1
20240310132010,384.08
20240310133010,384.07
20240310134010,384.07
20240310135010,384.07
20240310140010,384.07
20240310141010,384.07
20240310142010,384.07
20240310143010,384.07
20240310144010,384.07
20240310145010,384.07
20240310150010,384.07
20240310151010,384.07
20240310152010,384.07
20240310153010,384.07
20240310154010,384.07
20240310155010,384.07
20240310160010,384.07
20240310161010,384.07
20240310162010,384.07
20240310163010,384.07
20240310164010,384.07
20240310165010,384.07
20240423090010,207.81
20240423091010,202.15
20240423092010,250.21
20240423093010,288.51
20240423094010,324.39
20240423095010,354.09
20240423100010,371.91
20240423101010,378.17
20240423102010,378.75
20240423103010,374.13
20240423104010,372.89
20240423105010,374.81
20240423110010,378.95
20240423111010,382.24
20240423112010,383.93
20240423113010,384.55
20240423114010,384.66
20240423115010,384.58
20240423120010,384.46
20240423121010,384.36
20240423122010,384.28
20240423123010,384.23
20240423124010,384.19
20240423125010,384.16
20240423130010,384.13
20240423131010,384.1
20240423132010,384.08
20240423133010,384.07
20240423134010,384.07
20240423135010,384.07
20240423140010,384.07
20240423141010,384.07
20240423142010,384.07
20240423143010,384.07
20240423144010,384.07
20240423145010,384.07
20240423150010,384.07
20240423151010,384.07
20240423152010,384.07
20240423153010,384.07
20240423154010,384.07
20240423155010,384.07
20240423160010,384.07
20240423161010,384.07
20240423162010,384.07
20240423163010,384.07
20240423164010,384.07
20240423165010,384.07
20240519090010,63.6
20240519091010,239.71
20240519092010,239.18
20240519093010,280.52
20240519094010,317.75
20240519095010,347.93
20240519100010,367.19
20240519101010,375.93
20240519102010,377.03
20240519103010,375.39
20240519104010,373.91
20240519105010,374.4
20240519110010,378.95
20240519111010,382.24
20240519112010,383.93
20240519113010,384.55
20240519114010,384.66
20240519115010,384.58
20240519120010,384.46
20240519121010,384.36
20240519122010,384.28
20240519123010,384.23
20240519124010,384.19
20240519125010,384.16
20240519130010,384.13
20240519131010,384.1
20240519132010,384.08
20240519133010,384.07
20240519134010,384.07
20240519135010,384.07
20240519140010,384.07
20240519141010,384.07
20240519142010,384.07
20240519143010,384.07
20240519144010,384.07
20240519145010,384.07
20240519150010,384.07
20240519151010,384.07
20240519152010,384.07
20240519153010,384.07
20240519154010,384.07
20240519155010,384.07
20240519160010,384.07
20240519161010,384.07
20240519162010,384.07
20240519163010,384.07
20240519164010,384.07
20240519165010,384.07
20240619090010,271.25
20240619091010,196.16
20240619092010,247.47
20240619093010,284.52
20240619094010,320.61
20240619095010,347.99
20240619100010,363.03
20240619101010,371.04
20240619102010,373.13
20240619103010,373.78
20240619104010,373.24
20240619105010,374.98
20240619110010,378.95
20240619111010,382.24
20240619112010,383.93
20240619113010,384.55
20240619114010,384.66
20240619115010,384.58
20240619120010,384.46
20240619121010,384.36
20240619122010,384.28
20240619123010,384.23
20240619124010,384.19
20240619125010,384.16
20240619130010,384.13
20240619131010,384.1
20240619132010,384.08
20240619133010,384.07
20240619134010,384.07
20240619135010,384.07
20240619140010,384.07
20240619141010,384.07
20240619142010,384.07
20240619143010,384.07
20240619144010,384.07
20240619145010,384.07
20240619150010,384.07
20240619151010,384.07
20240619152010,384.07
20240619153010,384.07
20240619154010,384.07
20240619155010,384.07
20240619160010,384.07
20240619161010,384.07
20240619162010,384.07
20240619163010,384.07
20240619164010,384.07
20240619165010,384.07
20240711090010,418.61
20240711091010,245.91
20240711092010,265.24
20240711093010,294.5
20240711094010,326.39
20240711095010,352.1
20240711100010,363.15
20240711101010,370.38
20240711102010,373.63
20240711103010,374.27
20240711104010,373.71
20240711105010,375.1
20240711110010,378.95
20240711111010,382.24
20240711112010,383.93
20240711113010,384.55
20240711114010,384.66
20240711115010,384.58
20240711120010,384.46
20240711121010,384.36
20240711122010,384.28
20240711123010,384.23
20240711124010,384.19
20240711125010,384.16
20240711130010,384.13
20240711131010,384.1
20240711132010,384.08
20240711133010,384.07
20240711134010,384.07
20240711135010,384.07
20240711140010,384.07
20240711141010,384.07
20240711142010,384.07
20240711143010,384.07
20240711144010,384.07
20240711145010,384.07
20240711150010,384.07
20240711151010,384.07
20240711152010,384.07
20240711153010,384.07
20240711154010,384.07
20240711155010,384.07
20240711160010,384.07
20240711161010,384.07
20240711162010,384.07
20240711163010,384.07
20240711164010,384.07
20240711165010,384.07
20240207090017,164.92
20240207091017,213.39
20240207092017,248.36
20240207093017,285.43
20240207094017,320.62
20240207095017,348.63
20240207100017,367.23
20240207101017,375.46
20240207102017,376.93
20240207103017,374.56
20240207104017,372.54
20240207105017,374.5
20240207110017,378.95
20240207111017,382.24
20240207112017,383.93
20240207113017,384.55
20240207114017,384.66
20240207115017,384.58
20240207120017,384.46
20240207121017,384.36
20240207122017,384.28
20240207123017,384.23
20240207124017,384.19
20240207125017,384.16
20240207130017,384.13
20240207131017,384.1
20240207132017,384.08
20240207133017,384.07
20240207134017,384.07
20240207135017,384.07
20240207140017,384.07
20240207141017,384.07
20240207142017,384.07
20240207143017,384.07
20240207144017,384.07
20240207145017,384.07
20240207150017,384.07
20240207151017,384.07
20240207152017,384.07
20240207153017,384.07
20240207154017,384.07
20240207155017,384.07
20240207160017,384.07
20240207161017,384.07
20240207162017,384.07
20240207163017,384.07
20240207164017,384.07
20240207165017,384.07
20240224090017,32.96
20240224091017,353.54
20240224092017,268.6
20240224093017,296.77
20240224094017,342.07
20240224095017,362.7
20240224100017,376.0
20240224101017,381.78
20240224102017,381.1
20240224103017,378.35
20240224104017,376.31
20240224105017,375.84
20240224110017,378.95
20240224111017,382.24
20240224112017,383.93
20240224113017,384.55
20240224114017,384.66
20240224115017,384.58
20240224120017,384.46
20240224121017,384.36
20240224122017,384.28
20240224123017,384.23
20240224124017,384.19
20240224125017,384.16
20240224130017,384.13
20240224131017,384.1
20240224132017,384.08
20240224133017,384.07
20240224134017,384.07
20240224135017,384.07
20240224140017,384.07
20240224141017,384.07
20240224142017,384.07
20240224143017,384.07
20240224144017,384.07
20240224145017,384.07
20240224150017,384.07
20240224151017,384.07
20240224152017,384.07
20240224153017,384.07
20240224154017,384.07
20240224155017,384.07
20240224160017,384.07
20240224161017,384.07
20240224162017,384.07
20240224163017,384.07
20240224164017,384.07
20240224165017,384.07
20240318090017,14.29
20240318091017,411.24
20240318092017,298.57
20240318093017,316.84
20240318094017,360.85
20240318095017,388.76
20240318100017,413.03
20240318101017,419.45
20240318102017,401.17
20240318103017,389.18
20240318104017,382.91
20240318105017,379.9
20240318110017,378.95
20240318111017,382.24
20240318112017,383.93
20240318113017,384.55
20240318114017,384.66
20240318115017,384.58
20240318120017,384.46
20240318121017,384.36
20240318122017,384.28
20240318123017,384.23
20240318124017,384.19
20240318125017,384.16
20240318130017,384.13
20240318131017,384.1
20240318132017,384.08
20240318133017,384.07
20240318134017,384.07
20240318135017,384.07
20240318140017,384.07
20240318141017,384.07
20240318142017,384.07
20240318143017,384.07
20240318144017,384.07
20240318145017,384.07
20240318150017,384.07
20240318151017,384.07
20240318152017,384.07
20240318153017,384.07
20240318154017,384.07
20240318155017,384.07
20240318160017,384.07
20240318161017,384.07
20240318162017,384.07
20240318163017,384.07
20240318164017,384.07
20240318165017,384.07
20240509090017,66.58
20240509091017,257.56
20240509092017,251.32
20240509093017,285.84
20240509094017,325.11
20240509095017,351.09
20240509100017,367.62
20240509101017,377.09
20240509102017,378.4
20240509103017,376.28
20240509104017,375.92
20240509105017,374.37
20240509110017,378.95
20240509111017,382.24
20240509112017,383.93
20240509113017,384.55
20240509114017,384.66
20240509115017,384.58
20240509120017,384.46
20240509121017,384.36
20240509122017,384.28
20240509123017,384.23
20240509124017,384.19
20240509125017,384.16
20240509130017,384.13
20240509131017,384.1
20240509132017,384.08
20240509133017,384.07
20240509134017,384.07
20240509135017,384.07
20240509140017,384.07
20240509141017,384.07
20240509142017,384.07
20240509143017,384.07
20240509144017,384.07
20240509145017,384.07
20240509150017,384.07
20240509151017,384.07
20240509152017,384.07
20240509153017,384.07
20240509154017,384.07
20240509155017,384.07
20240509160017,384.07
20240509161017,384.07
20240509162017,384.07
20240509163017,384.07
20240509164017,384.07
20240509165017,384.07
20240602090017,39.1
20240602091017,351.57
20240602092017,269.98
20240602093017,295.69
20240602094017,335.41
20240602095017,357.85
20240602100017,373.72
20240602101017,379.16
20240602102017,380.43
20240602103017,380.49
20240602104017,377.51
20240602105017,378.06
20240602110017,378.95
20240602111017,382.24
20240602112017,383.93
20240602113017,384.55
20240602114017,384.66
20240602115017,384.58
20240602120017,384.46
20240602121017,384.36
20240602122017,384.28
20240602123017,384.23
20240602124017,384.19
20240602125017,384.16
20240602130017,384.13
20240602131017,384.1
20240602132017,384.08
20240602133017,384.07
20240602134017,384.07
20240602135017,384.07
20240602140017,384.07
20240602141017,384.07
20240602142017,384.07
20240602143017,384.07
20240602144017,384.07
20240602145017,384.07
20240602150017,384.07
20240602151017,384.07
20240602152017,384.07
20240602153017,384.07
20240602154017,384.07
20240602155017,384.07
20240602160017,384.07
20240602161017,384.07
20240602162017,384.07
20240602163017,384.07
20240602164017,384.07
20240602165017,384.07
20240604090017,378.97
20240604091017,194.32
20240604092017,243.96
20240604093017,284.07
20240604094017,317.6
20240604095017,346.25
20240604100017,363.34
20240604101017,373.12
20240604102017,375.07
20240604103017,374.05
20240604104017,373.54
20240604105017,375.12
20240604110017,378.95
20240604111017,382.24
20240604112017,383.93
20240604113017,384.55
20240604114017,384.66
20240604115017,384.58
20240604120017,384.46
20240604121017,384.36
20240604122017,384.28
20240604123017,384.23
20240604124017,384.19
20240604125017,384.16
20240604130017,384.13
20240604131017,384.1
20240604132017,384.08
20240604133017,384.07
20240604134017,384.07
20240604135017,384.07
20240604140017,384.07
20240604141017,384.07
20240604142017,384.07
20240604143017,384.07
20240604144017,384.07
20240604145017,384.07
20240604150017,384.07
20240604151017,384.07
20240604152017,384.07
20240604153017,384.07
20240604154017,384.07
20240604155017,384.07
20240604160017,384.07
20240604161017,384.07
20240604162017,384.07
20240604163017,384.07
20240604164017,384.07
20240604165017,384.07
20240609090017,632.17
20240609091017,268.25
20240609092017,251.79
20240609093017,292.62
20240609094017,324.36
20240609095017,350.85
20240609100017,365.1
20240609101017,373.46
20240609102017,375.22
20240609103017,374.5
20240609104017,373.8
20240609105017,375.16
20240609110017,378.95
20240609111017,382.24
20240609112017,383.93
20240609113017,384.55
20240609114017,384.66
20240609115017,384.58
20240609120017,384.46
20240609121017,384.36
20240609122017,384.28
20240609123017,384.23
20240609124017,384.19
20240609125017,384.16
20240609130017,384.13
20240609131017,384.1
20240609132017,384.08
20240609133017,384.07
20240609134017,384.07
20240609135017,384.07
20240609140017,384.07
20240609141017,384.07
20240609142017,384.07
20240609143017,384.07
20240609144017,384.07
20240609145017,384.07
20240609150017,384.07
20240609151017,384.07
20240609152017,384.07
20240609153017,384.07
20240609154017,384.07
20240609155017,384.07
20240609160017,384.07
20240609161017,384.07
20240609162017,384.07
20240609163017,384.07
20240609164017,384.07
20240609165017,384.07
20240709090017,876.4
20240709091017,311.95
20240709092017,274.25
20240709093017,308.07
20240709094017,326.23
20240709095017,350.07
20240709100017,365.97
20240709101017,373.95
20240709102017,375.47
20240709103017,374.71
20240709104017,374.14
20240709105017,375.12
20240709110017,378.95
20240709111017,382.24
20240709112017,383.93
20240709113017,384.55
20240709114017,384.66
20240709115017,384.58
20240709120017,384.46
20240709121017,384.36
20240709122017,384.28
20240709123017,384.23
20240709124017,384.19
20240709125017,384.16
20240709130017,384.13
20240709131017,384.1
20240709132017,384.08
20240709133017,384.07
20240709134017,384.07
20240709135017,384.07
20240709140017,384.07
20240709141017,384.07
20240709142017,384.07
20240709143017,384.07
20240709144017,384.07
20240709145017,384.07
20240709150017,384.07
20240709151017,384.07
20240709152017,384.07
20240709153017,384.07
20240709154017,384.07
20240709155017,384.07
20240709160017,384.07
20240709161017,384.07
20240709162017,384.07
20240709163017,384.07
20240709164017,384.07
20240709165017,384.07
20240106090001,824.58
20240106091001,282.88
20240106092001,237.92
20240106093001,285.1
20240106094001,318.52
20240106095001,348.17
20240106100001,365.33
20240106101001,374.31
20240106102001,376.29
20240106103001,374.96
20240106104001,374.28
20240106105001,375.11
20240106110001,378.95
20240106111001,382.24
20240106112001,383.93
20240106113001,384.55
20240106114001,384.66
20240106115001,384.58
20240106120001,384.46
20240106121001,384.36
20240106122001,384.28
20240106123001,384.23
20240106124001,384.19
20240106125001,384.16
20240106130001,384.13
20240106131001,384.1
20240106132001,384.08
20240106133001,384.07
20240106134001,384.07
20240106135001,384.07
20240106140001,384.07
20240106141001,384.07
20240106142001,384.07
20240106143001,384.07
20240106144001,384.07
20240106145001,384.07
20240106150001,384.07
20240106151001,384.07
20240106152001,384.07
20240106153001,384.07
20240106154001,384.07
20240106155001,384.07
20240106160001,384.07
20240106161001,384.07
20240106162001,384.07
20240106163001,384.07
20240106164001,384.07
20240106165001,384.07
20240111090001,59.65
20240111091001,281.96
20240111092001,256.98
20240111093001,288.09
20240111094001,326.43
20240111095001,352.04
20240111100001,368.82
20240111101001,376.62
20240111102001,377.69
20240111103001,376.2
20240111104001,374.4
20240111105001,374.62
20240111110001,378.95
20240111111001,382.24
20240111112001,383.93
20240111113001,384.55
20240111114001,384.66
20240111115001,384.58
20240111120001,384.46
20240111121001,384.36
20240111122001,384.28
20240111123001,384.23
20240111124001,384.19
20240111125001,384.16
20240111130001,384.13
20240111131001,384.1
20240111132001,384.08
20240111133001,384.07
20240111134001,384.07
20240111135001,384.07
20240111140001,384.07
20240111141001,384.07
20240111142001,384.07
20240111143001,384.07
20240111144001,384.07
20240111145001,384.07
20240111150001,384.07
20240111151001,384.07
20240111152001,384.07
20240111153001,384.07
20240111154001,384.07
20240111155001,384.07
20240111160001,384.07
20240111161001,384.07
20240111162001,384.07
20240111163001,384.07
20240111164001,384.07
20240111165001,384.07
20240213090001,597.97
20240213091001,238.74
20240213092001,231.98
20240213093001,280.9
20240213094001,316.04
20240213095001,346.74
20240213100001,364.81
20240213101001,373.17
20240213102001,375.09
20240213103001,374.81
20240213104001,374.08
20240213105001,375.16
20240213110001,378.95
20240213111001,382.24
20240213112001,383.93
20240213113001,384.55
20240213114001,384.66
20240213115001,384.58
20240213120001,384.46
20240213121001,384.36
20240213122001,384.28
20240213123001,384.23
20240213124001,384.19
20240213125001,384.16
20240213130001,384.13
20240213131001,384.1
20240213132001,384.08
20240213133001,384.07
20240213134001,384.07
20240213135001,384.07
20240213140001,384.07
20240213141001,384.07
20240213142001,384.07
20240213143001,384.07
20240213144001,384.07
20240213145001,384.07
20240213150001,384.07
20240213151001,384.07
20240213152001,384.07
20240213153001,384.07
20240213154001,384.07
20240213155001,384.07
20240213160001,384.07
20240213161001,384.07
20240213162001,384.07
20240213163001,384.07
20240213164001,384.07
20240213165001,384.07
20240508090001,214.86
20240508091001,178.32
20240508092001,228.41
20240508093001,272.58
20240508094001,310.01
20240508095001,341.21
20240508100001,360.37
20240508101001,370.17
20240508102001,372.92
20240508103001,373.13
20240508104001,373.27
20240508105001,374.99
20240508110001,378.95
20240508111001,382.24
20240508112001,383.93
20240508113001,384.55
20240508114001,384.66
20240508115001,384.58
20240508120001,384.46
20240508121001,384.36
20240508122001,384.28
20240508123001,384.23
20240508124001,384.19
20240508125001,384.16
20240508130001,384.13
20240508131001,384.1
20240508132001,384.08
20240508133001,384.07
20240508134001,384.07
20240508135001,384.07
20240508140001,384.07
20240508141001,384.07
20240508142001,384.07
20240508143001,384.07
20240508144001,384.07
20240508145001,384.07
20240508150001,384.07
20240508151001,384.07
20240508152001,384.07
20240508153001,384.07
20240508154001,384.07
20240508155001,384.07
20240508160001,384.07
20240508161001,384.07
20240508162001,384.07
20240508163001,384.07
20240508164001,384.07
20240508165001,384.07
20240510090001,581.5
20240510091001,254.42
20240510092001,239.51
20240510093001,284.47
20240510094001,317.4
20240510095001,347.37
20240510100001,363.8
20240510101001,371.56
20240510102001,374.31
20240510103001,374.84
20240510104001,374.18
20240510105001,375.16
20240510110001,378.95
20240510111001,382.24
20240510112001,383.93
20240510113001,384.55
20240510114001,384.66
20240510115001,384.58
20240510120001,384.46
20240510121001,384.36
20240510122001,384.28
20240510123001,384.23
20240510124001,384.19
20240510125001,384.16
20240510130001,384.13
20240510131001,384.1
20240510132001,384.08
20240510133001,384.07
20240510134001,384.07
20240510135001,384.07
20240510140001,384.07
20240510141001,384.07
20240510142001,384.07
20240510143001,384.07
20240510144001,384.07
20240510145001,384.07
20240510150001,384.07
20240510151001,384.07
20240510152001,384.07
20240510153001,384.07
20240510154001,384.07
20240510155001,384.07
20240510160001,384.07
20240510161001,384.07
20240510162001,384.07
20240510163001,384.07
20240510164001,384.07
20240510165001,384.07
20240524090001,36.97
20240524091001,263.77
20240524092001,239.4
20240524093001,276.53
20240524094001,315.83
20240524095001,347.71
20240524100001,366.88
20240524101001,374.53
20240524102001,376.35
20240524103001,375.99
20240524104001,374.91
20240524105001,376.12
20240524110001,378.95
20240524111001,382.24
20240524112001,383.93
20240524113001,384.55
20240524114001,384.66
20240524115001,384.58
20240524120001,384.46
20240524121001,384.36
20240524122001,384.28
20240524123001,384.23
20240524124001,384.19
20240524125001,384.16
20240524130001,384.13
20240524131001,384.1
20240524132001,384.08
20240524133001,384.07
20240524134001,384.07
20240524135001,384.07
20240524140001,384.07
20240524141001,384.07
20240524142001,384.07
20240524143001,384.07
20240524144001,384.07
20240524145001,384.07
20240524150001,384.07
20240524151001,384.07
20240524152001,384.07
20240524153001,384.07
20240524154001,384.07
20240524155001,384.07
20240524160001,384.07
20240524161001,384.07
20240524162001,384.07
20240524163001,384.07
20240524164001,384.07
20240524165001,384.07
20240623090001,557.82
20240623091001,219.87
20240623092001,233.52
20240623093001,282.1
20240623094001,317.24
20240623095001,347.55
20240623100001,365.43
20240623101001,373.83
20240623102001,375.43
20240623103001,374.68
20240623104001,373.84
20240623105001,375.16
20240623110001,378.95
20240623111001,382.24
20240623112001,383.93
20240623113001,384.55
20240623114001,384.66
20240623115001,384.58
20240623120001,384.46
20240623121001,384.36
20240623122001,384.28
20240623123001,384.23
20240623124001,384.19
20240623125001,384.16
20240623130001,384.13
20240623131001,384.1
20240623132001,384.08
20240623133001,384.07
20240623134001,384.07
20240623135001,384.07
20240623140001,384.07
20240623141001,384.07
20240623142001,384.07
20240623143001,384.07
20240623144001,384.07
20240623145001,384.07
20240623150001,384.07
20240623151001,384.07
20240623152001,384.07
20240623153001,384.07
20240623154001,384.07
20240623155001,384.07
20240623160001,384.07
20240623161001,384.07
20240623162001,384.07
20240623163001,384.07
20240623164001,384.07
20240623165001,384.07
20240627090001,678.69
20240627091001,253.28
20240627092001,240.47
20240627093001,288.1
20240627094001,320.76
20240627095001,349.4
20240627100001,366.12
20240627101001,374.15
20240627102001,375.62
20240627103001,374.79
20240627104001,374.02
20240627105001,375.14
20240627110001,378.95
20240627111001,382.24
20240627112001,383.93
20240627113001,384.55
20240627114001,384.66
20240627115001,384.58
20240627120001,384.46
20240627121001,384.36
20240627122001,384.28
20240627123001,384.23
20240627124001,384.19
20240627125001,384.16
20240627130001,384.13
20240627131001,384.1
20240627132001,384.08
20240627133001,384.07
20240627134001,384.07
20240627135001,384.07
20240627140001,384.07
20240627141001,384.07
20240627142001,384.07
20240627143001,384.07
20240627144001,384.07
20240627145001,384.07
20240627150001,384.07
20240627151001,384.07
20240627152001,384.07
20240627153001,384.07
20240627154001,384.07
20240627155001,384.07
20240627160001,384.07
20240627161001,384.07
20240627162001,384.07
20240627163001,384.07
20240627164001,384.07
20240627165001,384.07
20240713090001,689.97
20240713091001,249.2
20240713092001,240.55
20240713093001,289.0
20240713094001,318.82
20240713095001,347.1
20240713100001,364.58
20240713101001,373.75
20240713102001,376.09
20240713103001,375.16
20240713104001,374.05
20240713105001,375.13
20240713110001,378.95
20240713111001,382.24
20240713112001,383.93
20240713113001,384.55
20240713114001,384.66
20240713115001,384.58
20240713120001,384.46
20240713121001,384.36
20240713122001,384.28
20240713123001,384.23
20240713124001,384.19
20240713125001,384.16
20240713130001,384.13
20240713131001,384.1
20240713132001,384.08
20240713133001,384.07
20240713134001,384.07
20240713135001,384.07
20240713140001,384.07
20240713141001,384.07
20240713142001,384.07
20240713143001,384.07
20240713144001,384.07
20240713145001,384.07
20240713150001,384.07
20240713151001,384.07
20240713152001,384.07
20240713153001,384.07
20240713154001,384.07
20240713155001,384.07
20240713160001,384.07
20240713161001,384.07
20240713162001,384.07
20240713163001,384.07
20240713164001,384.07
20240713165001,384.07
20240715090001,589.13
20240715091001,226.7
20240715092001,232.84
20240715093001,281.7
20240715094001,316.8
20240715095001,347.43
20240715100001,365.42
20240715101001,373.93
20240715102001,375.5
20240715103001,374.78
20240715104001,373.89
20240715105001,375.16
20240715110001,378.95
20240715111001,382.24
20240715112001,383.93
20240715113001,384.55
20240715114001,384.66
20240715115001,384.58
20240715120001,384.46
20240715121001,384.36
20240715122001,384.28
20240715123001,384.23
20240715124001,384.19
20240715125001,384.16
20240715130001,384.13
20240715131001,384.1
20240715132001,384.08
20240715133001,384.07
20240715134001,384.07
20240715135001,384.07
20240715140001,384.07
20240715141001,384.07
20240715142001,384.07
20240715143001,384.07
20240715144001,384.07
20240715145001,384.07
20240715150001,384.07
20240715151001,384.07
20240715152001,384.07
20240715153001,384.07
20240715154001,384.07
20240715155001,384.07
20240715160001,384.07
20240715161001,384.07
20240715162001,384.07
20240715163001,384.07
20240715164001,384.07
20240715165001,384.07
20240927090004,826.25
20240927091004,330.22
20240927092004,288.98
20240927093004,312.98
20240927094004,324.95
20240927095004,348.8
20240927100004,365.72
20240927101004,373.63
20240927102004,375.1
20240927103004,374.56
20240927104004,373.95
20240927105004,375.14
20240927110004,378.95
20240927111004,382.24
20240927112004,383.93
20240927113004,384.55
20240927114004,384.66
20240927115004,384.58
20240927120004,384.46
20240927121004,384.36
20240927122004,384.28
20240927123004,384.23
20240927124004,384.19
20240927125004,384.16
20240927130004,384.13
20240927131004,384.1
20240927132004,384.08
20240927133004,384.07
20240927134004,384.07
20240927135004,384.07
20240927140004,384.07
20240927141004,384.07
20240927142004,384.07
20240927143004,384.07
20240927144004,384.07
20240927145004,384.07
20240927150004,384.07
20240927151004,384.07
20240927152004,384.07
20240927153004,384.07
20240927154004,384.07
20240927155004,384.07
20240927160004,384.07
20240927161004,384.07
20240927162004,384.07
20240927163004,384.07
20240927164004,384.07
20240927165004,384.07
20241018090004,830.31
20241018091004,308.41
20241018092004,270.62
20241018093004,298.29
20241018094004,321.81
20241018095004,348.48
20241018100004,365.3
20241018101004,373.61
20241018102004,375.3
20241018103004,374.66
20241018104004,373.99
20241018105004,375.14
20241018110004,378.95
20241018111004,382.24
20241018112004,383.93
20241018113004,384.55
20241018114004,384.66
20241018115004,384.58
20241018120004,384.46
20241018121004,384.36
20241018122004,384.28
20241018123004,384.23
20241018124004,384.19
20241018125004,384.16
20241018130004,384.13
20241018131004,384.1
20241018132004,384.08
20241018133004,384.07
20241018134004,384.07
20241018135004,384.07
20241018140004,384.07
20241018141004,384.07
20241018142004,384.07
20241018143004,384.07
20241018144004,384.07
20241018145004,384.07
20241018150004,384.07
20241018151004,384.07
20241018152004,384.07
20241018153004,384.07
20241018154004,384.07
20241018155004,384.07
20241018160004,384.07
20241018161004,384.07
20241018162004,384.07
20241018163004,384.07
20241018164004,384.07
20241018165004,384.07
20240918090007,27.8
20240918091007,448.67
20240918092007,328.21
20240918093007,342.23
20240918094007,391.92
20240918095007,413.06
20240918100007,430.98
20240918101007,441.09
20240918102007,432.4
20240918103007,406.65
20240918104007,390.42
20240918105007,383.64
20240918110007,378.95
20240918111007,382.24
20240918112007,383.93
20240918113007,384.55
20240918114007,384.66
20240918115007,384.58
20240918120007,384.46
20240918121007,384.36
20240918122007,384.28
20240918123007,384.23
20240918124007,384.19
20240918125007,384.16
20240918130007,384.13
20240918131007,384.1
20240918132007,384.08
20240918133007,384.07
20240918134007,384.07
20240918135007,384.07
20240918140007,384.07
20240918141007,384.07
20240918142007,384.07
20240918143007,384.07
20240918144007,384.07
20240918145007,384.07
20240918150007,384.07
20240918151007,384.07
20240918152007,384.07
20240918153007,384.07
20240918154007,384.07
20240918155007,384.07
20240918160007,384.07
20240918161007,384.07
20240918162007,384.07
20240918163007,384.07
20240918164007,384.07
20240918165007,384.07
20240920090007,1279.27
20240920091007,361.52
20240920092007,300.95
20240920093007,317.06
20240920094007,327.99
20240920095007,350.88
20240920100007,366.54
20240920101007,374.32
20240920102007,375.55
20240920103007,374.48
20240920104007,374.15
20240920105007,375.09
20240920110007,378.95
20240920111007,382.24
20240920112007,383.93
20240920113007,384.55
20240920114007,384.66
20240920115007,384.58
20240920120007,384.46
20240920121007,384.36
20240920122007,384.28
20240920123007,384.23
20240920124007,384.19
20240920125007,384.16
20240920130007,384.13
20240920131007,384.1
20240920132007,384.08
20240920133007,384.07
20240920134007,384.07
20240920135007,384.07
20240920140007,384.07
20240920141007,384.07
20240920142007,384.07
20240920143007,384.07
20240920144007,384.07
20240920145007,384.07
20240920150007,384.07
20240920151007,384.07
20240920152007,384.07
20240920153007,384.07
20240920154007,384.07
20240920155007,384.07
20240920160007,384.07
20240920161007,384.07
20240920162007,384.07
20240920163007,384.07
20240920164007,384.07
20240920165007,384.07
20241016090007,1414.12
20241016091007,369.86
20241016092007,300.42
20241016093007,313.56
20241016094007,326.5
20241016095007,351.21
20241016100007,367.44
20241016101007,374.86
20241016102007,375.6
20241016103007,374.25
20241016104007,374.1
20241016105007,375.08
